City_country,Rank,Attribute,Value
"Alicante, Spain",311,Levi 501 Jeans ,73.06
"Alicante, Spain",311,Summer dress ,29.81
"Alicante, Spain",311,Nike Runners ,73.01
"Split, Croatia",312,Food,113.77
"Split, Croatia",312,Public Transport,40.48
"Split, Croatia",312,Petrol 50L ,81.5
"Split, Croatia",312,Utility Bills ,115.32
"Split, Croatia",312,Internet 60mbps ,25.6
"Split, Croatia",312,Gym Monthly ,37.23
"Split, Croatia",312,Cinema Ticket,6
"Split, Croatia",312,Levi 501 Jeans ,75.91
"Split, Croatia",312,Summer dress ,32.56
"Split, Croatia",312,Nike Runners ,68.25
"Bangkok, Thailand",313,Food,97.78
"Bangkok, Thailand",313,Public Transport,37.44
"Bangkok, Thailand",313,Petrol 50L ,60.5
"Bangkok, Thailand",313,Utility Bills ,79.55
"Bangkok, Thailand",313,Internet 60mbps ,15.46
"Bangkok, Thailand",313,Gym Monthly ,57.33
"Bangkok, Thailand",313,Cinema Ticket,7.63
"Bangkok, Thailand",313,Levi 501 Jeans ,56.55
"Bangkok, Thailand",313,Summer dress ,38.02
"Bangkok, Thailand",313,Nike Runners ,83.6
"Sharjah, United Arab Emirates",314,Food,90.79
"Sharjah, United Arab Emirates",314,Public Transport,68.06
"Sharjah, United Arab Emirates",314,Petrol 50L ,43
"Sharjah, United Arab Emirates",314,Utility Bills ,165.33
"Sharjah, United Arab Emirates",314,Internet 60mbps ,91.51
"Sharjah, United Arab Emirates",314,Gym Monthly ,54.18
"Sharjah, United Arab Emirates",314,Cinema Ticket,12.25
"Sharjah, United Arab Emirates",314,Levi 501 Jeans ,45.21
"Sharjah, United Arab Emirates",314,Summer dress ,59.7
"Sharjah, United Arab Emirates",314,Nike Runners ,68.23
"Dubai, United Arab Emirates",315,Food,183
"Dubai, United Arab Emirates",315,Public Transport,95.29
"Dubai, United Arab Emirates",315,Petrol 50L ,55
"Dubai, United Arab Emirates",315,Utility Bills ,192.01
"Dubai, United Arab Emirates",315,Internet 60mbps ,97.02
"Dubai, United Arab Emirates",315,Gym Monthly ,74.01
"Dubai, United Arab Emirates",315,Cinema Ticket,12.8
"Dubai, United Arab Emirates",315,Levi 501 Jeans ,64.43
"Dubai, United Arab Emirates",315,Summer dress ,54.4
"Dubai, United Arab Emirates",315,Nike Runners ,85.92
"Rijeka, Croatia",316,Food,106.28
"Rijeka, Croatia",316,Public Transport,41.88
"Rijeka, Croatia",316,Petrol 50L ,78
"Rijeka, Croatia",316,Utility Bills ,157.64
"Rijeka, Croatia",316,Internet 60mbps ,19.89
"Rijeka, Croatia",316,Gym Monthly ,37.92
"Rijeka, Croatia",316,Cinema Ticket,5.58
"Rijeka, Croatia",316,Levi 501 Jeans ,72.59
"Rijeka, Croatia",316,Summer dress ,32.25
"Rijeka, Croatia",316,Nike Runners ,68.8
"Zagreb, Croatia",317,Food,120.31
"Zagreb, Croatia",317,Public Transport,50.26
"Zagreb, Croatia",317,Petrol 50L ,90.5
"Zagreb, Croatia",317,Utility Bills ,201.27
"Zagreb, Croatia",317,Internet 60mbps ,25.28
"Zagreb, Croatia",317,Gym Monthly ,43.75
"Zagreb, Croatia",317,Cinema Ticket,6.98
"Zagreb, Croatia",317,Levi 501 Jeans ,85.98
"Zagreb, Croatia",317,Summer dress ,36.36
"Zagreb, Croatia",317,Nike Runners ,83.8
"Coimbra, Portugal",319,Food,96.52
"Coimbra, Portugal",319,Public Transport,31.61
"Coimbra, Portugal",319,Petrol 50L ,106.5
"Coimbra, Portugal",319,Utility Bills ,100.12
"Coimbra, Portugal",319,Internet 60mbps ,36.56
"Coimbra, Portugal",319,Gym Monthly ,37.63
"Coimbra, Portugal",319,Cinema Ticket,7.38
"Coimbra, Portugal",319,Levi 501 Jeans ,73.41
"Coimbra, Portugal",319,Summer dress ,24.87
"Coimbra, Portugal",319,Nike Runners ,79.56
"Muscat, Oman",320,Food,117.96
"Muscat, Oman",320,Public Transport,51.95
"Muscat, Oman",320,Petrol 50L ,31.5
"Muscat, Oman",320,Utility Bills ,89.02
"Muscat, Oman",320,Internet 60mbps ,77.24
"Muscat, Oman",320,Gym Monthly ,43.87
"Muscat, Oman",320,Cinema Ticket,10.39
"Muscat, Oman",320,Levi 501 Jeans ,52.76
"Muscat, Oman",320,Summer dress ,36.76
"Muscat, Oman",320,Nike Runners ,86.33
"Funchal, Portugal",322,Food,95.13
"Funchal, Portugal",322,Public Transport,36.88
"Funchal, Portugal",322,Petrol 50L ,107
"Funchal, Portugal",322,Utility Bills ,81.56
"Funchal, Portugal",322,Internet 60mbps ,33.72
"Funchal, Portugal",322,Gym Monthly ,45.31
"Funchal, Portugal",322,Cinema Ticket,7.32
"Funchal, Portugal",322,Levi 501 Jeans ,66.74
"Funchal, Portugal",322,Summer dress ,31.48
"Funchal, Portugal",322,Nike Runners ,67.83
"Riga, Latvia",323,Food,130.38
"Riga, Latvia",323,Public Transport,52.69
"Riga, Latvia",323,Petrol 50L ,100.5
"Riga, Latvia",323,Utility Bills ,304.7
"Riga, Latvia",323,Internet 60mbps ,17.79
"Riga, Latvia",323,Gym Monthly ,40.83
"Riga, Latvia",323,Cinema Ticket,9.48
"Riga, Latvia",323,Levi 501 Jeans ,66.49
"Riga, Latvia",323,Summer dress ,41.8
"Riga, Latvia",323,Nike Runners ,72.28
"Porto, Portugal",324,Food,109.34
"Porto, Portugal",324,Public Transport,42.15
"Porto, Portugal",324,Petrol 50L ,104.5
"Porto, Portugal",324,Utility Bills ,121.38
"Porto, Portugal",324,Internet 60mbps ,35.72
"Porto, Portugal",324,Gym Monthly ,39.79
"Porto, Portugal",324,Cinema Ticket,7.38
"Porto, Portugal",324,Levi 501 Jeans ,83.37
"Porto, Portugal",324,Summer dress ,30.03
"Porto, Portugal",324,Nike Runners ,75.08
"Shanghai, China",325,Food,116.9
"Shanghai, China",325,Public Transport,28.47
"Shanghai, China",325,Petrol 50L ,60
"Shanghai, China",325,Utility Bills ,66
"Shanghai, China",325,Internet 60mbps ,17.07
"Shanghai, China",325,Gym Monthly ,63.49
"Shanghai, China",325,Cinema Ticket,8.54
"Shanghai, China",325,Levi 501 Jeans ,70.49
"Shanghai, China",325,Summer dress ,34.92
"Shanghai, China",325,Nike Runners ,88.21
"Granada, Spain",326,Food,129.55
"Granada, Spain",326,Public Transport,42.15
"Granada, Spain",326,Petrol 50L ,85
"Granada, Spain",326,Utility Bills ,113.76
"Granada, Spain",326,Internet 60mbps ,39.95
"Granada, Spain",326,Gym Monthly ,45.44
"Granada, Spain",326,Cinema Ticket,8.38
"Granada, Spain",326,Levi 501 Jeans ,77.06
"Granada, Spain",326,Summer dress ,31.61
"Granada, Spain",326,Nike Runners ,64.1
"Malaga, Spain",327,Food,121.8
"Malaga, Spain",327,Public Transport,42.1
"Malaga, Spain",327,Petrol 50L ,92
"Malaga, Spain",327,Utility Bills ,128.41
"Malaga, Spain",327,Internet 60mbps ,34.91
"Malaga, Spain",327,Gym Monthly ,46.45
"Malaga, Spain",327,Cinema Ticket,8.54
"Malaga, Spain",327,Levi 501 Jeans ,80.35
"Malaga, Spain",327,Summer dress ,33.12
"Malaga, Spain",327,Nike Runners ,74.51
"Santiago, Chile",328,Food,116.06
"Santiago, Chile",328,Public Transport,45.27
"Santiago, Chile",328,Petrol 50L ,67
"Santiago, Chile",328,Utility Bills ,138.18
"Santiago, Chile",328,Internet 60mbps ,23.72
"Santiago, Chile",328,Gym Monthly ,34.63
"Santiago, Chile",328,Cinema Ticket,5.94
"Santiago, Chile",328,Levi 501 Jeans ,48.17
"Santiago, Chile",328,Summer dress ,28.06
"Santiago, Chile",328,Nike Runners ,61.22
"Addis Ababa, Ethiopia",330,Food,83.97
"Addis Ababa, Ethiopia",330,Public Transport,12
"Addis Ababa, Ethiopia",330,Petrol 50L ,37.5
"Addis Ababa, Ethiopia",330,Utility Bills ,168.33
"Addis Ababa, Ethiopia",330,Internet 60mbps ,202.38
"Addis Ababa, Ethiopia",330,Gym Monthly ,57.25
"Addis Ababa, Ethiopia",330,Cinema Ticket,4
"Addis Ababa, Ethiopia",330,Levi 501 Jeans ,24.09
"Addis Ababa, Ethiopia",330,Summer dress ,53.82
"Addis Ababa, Ethiopia",330,Nike Runners ,57.32
"Tartu, Estonia",331,Food,144.91
"Tartu, Estonia",331,Public Transport,23.71
"Tartu, Estonia",331,Petrol 50L ,90.5
"Tartu, Estonia",331,Utility Bills ,216.67
"Tartu, Estonia",331,Internet 60mbps ,27.58
"Tartu, Estonia",331,Gym Monthly ,44.93
"Tartu, Estonia",331,Cinema Ticket,8.19
"Tartu, Estonia",331,Levi 501 Jeans ,97.21
"Tartu, Estonia",331,Summer dress ,29.1
"Tartu, Estonia",331,Nike Runners ,70.09
"Havana, Cuba",332,Food,114.55
"Havana, Cuba",332,Public Transport,20
"Havana, Cuba",332,Petrol 50L ,57
"Havana, Cuba",332,Utility Bills ,37.14
"Havana, Cuba",332,Internet 60mbps ,165
"Havana, Cuba",332,Gym Monthly ,16.67
"Havana, Cuba",332,Cinema Ticket,1.12
"Havana, Cuba",332,Levi 501 Jeans ,55.5
"Havana, Cuba",332,Summer dress ,44.33
"Havana, Cuba",332,Nike Runners ,79.17
"Quito, Ecuador",333,Food,94.7
"Quito, Ecuador",333,Public Transport,20.87
"Quito, Ecuador",333,Petrol 50L ,38
"Quito, Ecuador",333,Utility Bills ,41.9
"Quito, Ecuador",333,Internet 60mbps ,37.62
"Quito, Ecuador",333,Gym Monthly ,41.46
"Quito, Ecuador",333,Cinema Ticket,6.06
"Quito, Ecuador",333,Levi 501 Jeans ,54.06
"Quito, Ecuador",333,Summer dress ,46.67
"Quito, Ecuador",333,Nike Runners ,100
"Maribor, Slovenia",334,Food,106.63
"Maribor, Slovenia",334,Public Transport,31.61
"Maribor, Slovenia",334,Petrol 50L ,79.5
"Maribor, Slovenia",334,Utility Bills ,218.14
"Maribor, Slovenia",334,Internet 60mbps ,34.6
"Maribor, Slovenia",334,Gym Monthly ,33.53
"Maribor, Slovenia",334,Cinema Ticket,7.38
"Maribor, Slovenia",334,Levi 501 Jeans ,75.27
"Maribor, Slovenia",334,Summer dress ,36
"Maribor, Slovenia",334,Nike Runners ,76.19
"Riyadh, Saudi Arabia",336,Food,119.98
"Riyadh, Saudi Arabia",336,Public Transport,31.92
"Riyadh, Saudi Arabia",336,Petrol 50L ,30.5
"Riyadh, Saudi Arabia",336,Utility Bills ,92.83
"Riyadh, Saudi Arabia",336,Internet 60mbps ,72.34
"Riyadh, Saudi Arabia",336,Gym Monthly ,96.34
"Riyadh, Saudi Arabia",336,Cinema Ticket,17.29
"Riyadh, Saudi Arabia",336,Levi 501 Jeans ,45.85
"Riyadh, Saudi Arabia",336,Summer dress ,61.56
"Riyadh, Saudi Arabia",336,Nike Runners ,107.63
"Bratislava, Slovakia",337,Food,122.83
"Bratislava, Slovakia",337,Public Transport,31.61
"Bratislava, Slovakia",337,Petrol 50L ,94
"Bratislava, Slovakia",337,Utility Bills ,219.17
"Bratislava, Slovakia",337,Internet 60mbps ,20.04
"Bratislava, Slovakia",337,Gym Monthly ,34.77
"Bratislava, Slovakia",337,Cinema Ticket,9.48
"Bratislava, Slovakia",337,Levi 501 Jeans ,71.42
"Bratislava, Slovakia",337,Summer dress ,33.72
"Bratislava, Slovakia",337,Nike Runners ,75.29
"Braga, Portugal",338,Food,95.36
"Braga, Portugal",338,Public Transport,27.4
"Braga, Portugal",338,Petrol 50L ,107
"Braga, Portugal",338,Utility Bills ,102.63
"Braga, Portugal",338,Internet 60mbps ,33.25
"Braga, Portugal",338,Gym Monthly ,38.39
"Braga, Portugal",338,Cinema Ticket,6.64
"Braga, Portugal",338,Levi 501 Jeans ,77.58
"Braga, Portugal",338,Summer dress ,31.88
"Braga, Portugal",338,Nike Runners ,62.57
"Ad Dammam, Saudi Arabia",339,Food,112.11
"Ad Dammam, Saudi Arabia",339,Public Transport,0
"Ad Dammam, Saudi Arabia",339,Petrol 50L ,30.5
"Ad Dammam, Saudi Arabia",339,Utility Bills ,108.25
"Ad Dammam, Saudi Arabia",339,Internet 60mbps ,66.75
"Ad Dammam, Saudi Arabia",339,Gym Monthly ,109.67
"Ad Dammam, Saudi Arabia",339,Cinema Ticket,15.96
"Ad Dammam, Saudi Arabia",339,Levi 501 Jeans ,41.24
"Ad Dammam, Saudi Arabia",339,Summer dress ,63.09
"Ad Dammam, Saudi Arabia",339,Nike Runners ,93.94
"Vilnius, Lithuania",340,Food,127.77
"Vilnius, Lithuania",340,Public Transport,31.09
"Vilnius, Lithuania",340,Petrol 50L ,97.5
"Vilnius, Lithuania",340,Utility Bills ,205.18
"Vilnius, Lithuania",340,Internet 60mbps ,14.55
"Vilnius, Lithuania",340,Gym Monthly ,32.99
"Vilnius, Lithuania",340,Cinema Ticket,8.43
"Vilnius, Lithuania",340,Levi 501 Jeans ,74.57
"Vilnius, Lithuania",340,Summer dress ,36.72
"Vilnius, Lithuania",340,Nike Runners ,82.25
"Prague, Czech Republic",341,Food,120.12
"Prague, Czech Republic",341,Public Transport,23.79
"Prague, Czech Republic",341,Petrol 50L ,96.5
"Prague, Czech Republic",341,Utility Bills ,267.29
"Prague, Czech Republic",341,Internet 60mbps ,22.72
"Prague, Czech Republic",341,Gym Monthly ,47.45
"Prague, Czech Republic",341,Cinema Ticket,8.85
"Prague, Czech Republic",341,Levi 501 Jeans ,86.55
"Prague, Czech Republic",341,Summer dress ,37.72
"Prague, Czech Republic",341,Nike Runners ,91.18
"Bandar Seri Begawan, Brunei",342,Food,101.62
"Bandar Seri Begawan, Brunei",342,Public Transport,22.18
"Bandar Seri Begawan, Brunei",342,Petrol 50L ,19.5
"Bandar Seri Begawan, Brunei",342,Utility Bills ,55.74
"Bandar Seri Begawan, Brunei",342,Internet 60mbps ,80.9
"Bandar Seri Begawan, Brunei",342,Gym Monthly ,40.64
"Bandar Seri Begawan, Brunei",342,Cinema Ticket,4.81
"Bandar Seri Begawan, Brunei",342,Levi 501 Jeans ,69.83
"Bandar Seri Begawan, Brunei",342,Summer dress ,29.54
"Bandar Seri Begawan, Brunei",342,Nike Runners ,85.24
"Harare, Zimbabwe",343,Food,94.8
"Harare, Zimbabwe",343,Public Transport,30
"Harare, Zimbabwe",343,Petrol 50L ,75
"Harare, Zimbabwe",343,Utility Bills ,60.67
"Harare, Zimbabwe",343,Internet 60mbps ,118.75
"Harare, Zimbabwe",343,Gym Monthly ,35
"Harare, Zimbabwe",343,Cinema Ticket,6.5
"Harare, Zimbabwe",343,Levi 501 Jeans ,17.78
"Harare, Zimbabwe",343,Summer dress ,20
"Harare, Zimbabwe",343,Nike Runners ,40.62
"Guayaquil, Ecuador",346,Food,90.41
"Guayaquil, Ecuador",346,Public Transport,16.2
"Guayaquil, Ecuador",346,Petrol 50L ,37
"Guayaquil, Ecuador",346,Utility Bills ,86.06
"Guayaquil, Ecuador",346,Internet 60mbps ,40.75
"Guayaquil, Ecuador",346,Gym Monthly ,36.62
"Guayaquil, Ecuador",346,Cinema Ticket,6.12
"Guayaquil, Ecuador",346,Levi 501 Jeans ,75
"Guayaquil, Ecuador",346,Summer dress ,55
"Guayaquil, Ecuador",346,Nike Runners ,98.62
"Baghdad, Iraq",347,Food,72.17
"Baghdad, Iraq",347,Public Transport,25.2
"Baghdad, Iraq",347,Petrol 50L ,17.5
"Baghdad, Iraq",347,Utility Bills ,123.31
"Baghdad, Iraq",347,Internet 60mbps ,58.46
"Baghdad, Iraq",347,Gym Monthly ,34.73
"Baghdad, Iraq",347,Cinema Ticket,7
"Baghdad, Iraq",347,Levi 501 Jeans ,25.72
"Baghdad, Iraq",347,Summer dress ,29.61
"Baghdad, Iraq",347,Nike Runners ,46.38
"Phuket, Thailand",348,Food,93.38
"Phuket, Thailand",348,Public Transport,0
"Phuket, Thailand",348,Petrol 50L ,63
"Phuket, Thailand",348,Utility Bills ,60.34
"Phuket, Thailand",348,Internet 60mbps ,17.91
"Phuket, Thailand",348,Gym Monthly ,39.78
"Phuket, Thailand",348,Cinema Ticket,7.2
"Phuket, Thailand",348,Levi 501 Jeans ,58.32
"Phuket, Thailand",348,Summer dress ,31.2
"Phuket, Thailand",348,Nike Runners ,95.04
"Klaipeda, Lithuania",349,Food,96.87
"Klaipeda, Lithuania",349,Public Transport,27.92
"Klaipeda, Lithuania",349,Petrol 50L ,91.5
"Klaipeda, Lithuania",349,Utility Bills ,145.68
"Klaipeda, Lithuania",349,Internet 60mbps ,10.96
"Klaipeda, Lithuania",349,Gym Monthly ,39.78
"Klaipeda, Lithuania",349,Cinema Ticket,8.43
"Klaipeda, Lithuania",349,Levi 501 Jeans ,97.47
"Klaipeda, Lithuania",349,Summer dress ,35.83
"Klaipeda, Lithuania",349,Nike Runners ,94.84
"Kosice, Slovakia",350,Food,100.25
"Kosice, Slovakia",350,Public Transport,26.34
"Kosice, Slovakia",350,Petrol 50L ,84.5
"Kosice, Slovakia",350,Utility Bills ,256.01
"Kosice, Slovakia",350,Internet 60mbps ,19.41
"Kosice, Slovakia",350,Gym Monthly ,33.72
"Kosice, Slovakia",350,Cinema Ticket,7.9
"Kosice, Slovakia",350,Levi 501 Jeans ,74.64
"Kosice, Slovakia",350,Summer dress ,34.77
"Kosice, Slovakia",350,Nike Runners ,72.31
"Pretoria, South Africa",351,Food,83.24
"Pretoria, South Africa",351,Public Transport,47.05
"Pretoria, South Africa",351,Petrol 50L ,62.5
"Pretoria, South Africa",351,Utility Bills ,95.97
"Pretoria, South Africa",351,Internet 60mbps ,49.3
"Pretoria, South Africa",351,Gym Monthly ,36.64
"Pretoria, South Africa",351,Cinema Ticket,5.7
"Pretoria, South Africa",351,Levi 501 Jeans ,43.48
"Pretoria, South Africa",351,Summer dress ,31.79
"Pretoria, South Africa",351,Nike Runners ,78.03
"Santo Domingo, Dominican Republic",352,Food,106.13
"Santo Domingo, Dominican Republic",352,Public Transport,91.41
"Santo Domingo, Dominican Republic",352,Petrol 50L ,63.5
"Santo Domingo, Dominican Republic",352,Utility Bills ,86.9
"Santo Domingo, Dominican Republic",352,Internet 60mbps ,46.85
"Santo Domingo, Dominican Republic",352,Gym Monthly ,39.97
"Santo Domingo, Dominican Republic",352,Cinema Ticket,5.94
"Santo Domingo, Dominican Republic",352,Levi 501 Jeans ,61.14
"Santo Domingo, Dominican Republic",352,Summer dress ,43.73
"Santo Domingo, Dominican Republic",352,Nike Runners ,105.12
"Kaunas, Lithuania",353,Food,122.56
"Kaunas, Lithuania",353,Public Transport,29.5
"Kaunas, Lithuania",353,Petrol 50L ,91
"Kaunas, Lithuania",353,Utility Bills ,174.49
"Kaunas, Lithuania",353,Internet 60mbps ,13.17
"Kaunas, Lithuania",353,Gym Monthly ,32.23
"Kaunas, Lithuania",353,Cinema Ticket,8.43
"Kaunas, Lithuania",353,Levi 501 Jeans ,72.59
"Kaunas, Lithuania",353,Summer dress ,29.98
"Kaunas, Lithuania",353,Nike Runners ,79.03
"Windhoek, Namibia",354,Food,87.87
"Windhoek, Namibia",354,Public Transport,22.44
"Windhoek, Namibia",354,Petrol 50L ,53.5
"Windhoek, Namibia",354,Utility Bills ,92.44
"Windhoek, Namibia",354,Internet 60mbps ,48.6
"Windhoek, Namibia",354,Gym Monthly ,39.31
"Windhoek, Namibia",354,Cinema Ticket,3.45
"Windhoek, Namibia",354,Levi 501 Jeans ,52.88
"Windhoek, Namibia",354,Summer dress ,18.09
"Windhoek, Namibia",354,Nike Runners ,74.79
"Phnom Penh, Cambodia",355,Food,98.31
"Phnom Penh, Cambodia",355,Public Transport,10.62
"Phnom Penh, Cambodia",355,Petrol 50L ,59
"Phnom Penh, Cambodia",355,Utility Bills ,123
"Phnom Penh, Cambodia",355,Internet 60mbps ,35.25
"Phnom Penh, Cambodia",355,Gym Monthly ,75.81
"Phnom Penh, Cambodia",355,Cinema Ticket,5
"Phnom Penh, Cambodia",355,Levi 501 Jeans ,22
"Phnom Penh, Cambodia",355,Summer dress ,17.62
"Phnom Penh, Cambodia",355,Nike Runners ,88.57
"Johannesburg, South Africa",356,Food,88.29
"Johannesburg, South Africa",356,Public Transport,62.48
"Johannesburg, South Africa",356,Petrol 50L ,71.5
"Johannesburg, South Africa",356,Utility Bills ,106.1
"Johannesburg, South Africa",356,Internet 60mbps ,49.89
"Johannesburg, South Africa",356,Gym Monthly ,32.4
"Johannesburg, South Africa",356,Cinema Ticket,5.7
"Johannesburg, South Africa",356,Levi 501 Jeans ,47.75
"Johannesburg, South Africa",356,Summer dress ,26.42
"Johannesburg, South Africa",356,Nike Runners ,85.41
"Osijek, Croatia",357,Food,86.73
"Osijek, Croatia",357,Public Transport,38.39
"Osijek, Croatia",357,Petrol 50L ,80
"Osijek, Croatia",357,Utility Bills ,146.95
"Osijek, Croatia",357,Internet 60mbps ,23.28
"Osijek, Croatia",357,Gym Monthly ,32.07
"Osijek, Croatia",357,Cinema Ticket,5.1
"Osijek, Croatia",357,Levi 501 Jeans ,73.29
"Osijek, Croatia",357,Summer dress ,32.28
